10	0.566
15	0.566
20	0.566
25.1	0.566
30.1	0.566
35.1	0.566
40.1	0.566
45.1	0.566
50.1	0.566
55.1	0.566
60.1	0.566
65.2	0.566
70.2	0.566
75.2	0.566
80.2	0.565
85.2	0.565
90.2	0.565
95.2	0.565
100	0.565
105	0.565
110	0.565
115	0.565
120	0.565
125	0.565
130	0.565
135	0.565
140	0.565
145	0.565
150	0.564
155	0.564
160	0.564
165	0.564
170	0.564
175	0.564
180	0.564
185	0.564
190	0.564
195	0.564
200	0.564
206	0.563
211	0.563
216	0.563
221	0.563
226	0.563
231	0.563
236	0.563
241	0.562
246	0.562
251	0.562
256	0.562
261	0.562
266	0.562
271	0.562
276	0.561
281	0.561
286	0.561
291	0.561
296	0.561
301	0.561
306	0.561
311	0.56
316	0.56
321	0.56
326	0.56
331	0.56
336	0.56
341	0.559
346	0.559
351	0.559
356	0.559
361	0.558
366	0.558
371	0.558
376	0.558
381	0.558
386	0.557
391	0.557
396	0.557
401	0.557
406	0.557
411	0.557
416	0.556
421	0.556
426	0.556
431	0.555
436	0.555
441	0.555
446	0.555
451	0.554
456	0.554
461	0.554
466	0.554
471	0.553
476	0.553
481	0.553
486	0.553
491	0.552
496	0.552
501	0.552
506	0.551
511	0.551
516	0.551
521	0.55
526	0.55
531	0.55
536	0.549
541	0.549
546	0.549
551	0.548
556	0.548
561	0.548
566	0.548
571	0.547
576	0.547
581	0.546
586	0.546
591	0.546
597	0.545
601	0.545
607	0.545
612	0.544
617	0.544
622	0.544
627	0.543
632	0.543
637	0.542
642	0.542
647	0.542
652	0.541
657	0.541
662	0.54
667	0.54
672	0.54
677	0.539
682	0.539
687	0.538
692	0.538
697	0.538
702	0.537
707	0.537
712	0.536
717	0.536
722	0.535
727	0.535
732	0.535
737	0.534
742	0.534
747	0.533
752	0.533
757	0.532
762	0.532
767	0.531
772	0.531
777	0.53
782	0.53
787	0.529
792	0.529
797	0.529
802	0.528
807	0.528
812	0.527
817	0.527
822	0.526
827	0.526
832	0.525
837	0.525
842	0.524
847	0.524
852	0.523
857	0.523
862	0.522
867	0.522
872	0.521
877	0.521
882	0.52
887	0.52
892	0.519
897	0.519
902	0.518
907	0.517
912	0.517
917	0.516
922	0.516
927	0.515
932	0.515
937	0.514
942	0.514
947	0.513
952	0.513
957	0.512
962	0.512
967	0.511
972	0.511
977	0.51
982	0.51
987	0.509
992	0.508
997	0.508
1000	0.507
1010	0.507
1010	0.506
1020	0.506
1020	0.505
1030	0.505
1030	0.504
1040	0.503
1040	0.503
1050	0.502
1050	0.502
1060	0.501
1060	0.501
1070	0.5
1070	0.499
1080	0.499
1080	0.498
1090	0.498
1090	0.497
1100	0.497
1100	0.496
1110	0.496
1110	0.495
1120	0.494
1120	0.494
1130	0.493
1130	0.493
1140	0.492
1140	0.491
1150	0.491
1150	0.49
1160	0.49
1160	0.489
1170	0.489
1170	0.488
1180	0.487
1180	0.487
1190	0.486
1190	0.486
1200	0.485
1200	0.484
1210	0.484
1210	0.483
1220	0.483
1220	0.482
1230	0.481
1230	0.481
1240	0.48
1240	0.48
1250	0.479
1250	0.478
1260	0.478
1260	0.477
1270	0.477
1270	0.476
1280	0.475
1280	0.475
1290	0.474
1290	0.474
1300	0.473
1300	0.472
1310	0.472
1310	0.471
1320	0.471
1320	0.47
1330	0.469
1330	0.469
1340	0.468
1340	0.468
1350	0.467
1350	0.466
1360	0.466
1360	0.465
1370	0.465
1370	0.464
1380	0.463
1380	0.463
1390	0.462
1390	0.462
1400	0.461
1400	0.46
1410	0.46
1410	0.459
1420	0.459
1420	0.458
1430	0.457
1430	0.457
1440	0.456
1440	0.456
1450	0.455
1450	0.454
1460	0.454
1460	0.453
1470	0.453
1470	0.452
1480	0.451
1480	0.451
1490	0.45
1490	0.45
1500	0.449
1500	0.448
1510	0.448
1510	0.447
1520	0.447
1520	0.446
1530	0.445
1530	0.445
1540	0.444
1540	0.444
1550	0.443
1550	0.442
1560	0.442
1560	0.441
1570	0.441
1570	0.44
1580	0.439
1580	0.439
1590	0.438
1590	0.438
1600	0.437
1600	0.436
1610	0.436
1610	0.435
1620	0.435
1620	0.434
1630	0.433
1630	0.433
1640	0.432
1640	0.432
1650	0.431
1650	0.431
1660	0.43
1660	0.429
1670	0.429
1670	0.428
1680	0.428
1680	0.427
1690	0.426
1690	0.426
1700	0.425
1700	0.425
1710	0.424
1710	0.424
1720	0.423
1720	0.422
1730	0.422
1730	0.421
1740	0.421
1740	0.42
1750	0.419
1750	0.419
1760	0.418
1760	0.418
1770	0.417
1770	0.417
1780	0.416
1780	0.416
1790	0.415
1790	0.414
1800	0.414
1800	0.413
1810	0.413
1810	0.412
1820	0.412
1820	0.411
1830	0.41
1830	0.41
1840	0.409
1840	0.409
1850	0.408
1850	0.408
1860	0.407
1860	0.407
1870	0.406
1870	0.405
1880	0.405
1880	0.404
1890	0.404
1890	0.403
1900	0.403
1900	0.402
1910	0.402
1910	0.401
1920	0.4
1920	0.4
1930	0.399
1930	0.399
1940	0.398
1940	0.398
1950	0.397
1950	0.397
1960	0.396
1960	0.396
1970	0.395
1970	0.394
1980	0.394
1980	0.393
1990	0.393
1990	0.392
2000	0.392
2000	0.392
