10	0.1571
15	0.1572
20	0.1572
25	0.157
29.9	0.1571
34.9	0.1572
39.9	0.1572
44.9	0.1571
49.9	0.157
54.9	0.1572
59.9	0.1571
64.9	0.1572
69.8	0.1572
74.8	0.1572
79.8	0.1572
84.8	0.1571
89.8	0.1572
94.8	0.1572
99.8	0.1572
105	0.1571
110	0.1572
115	0.1573
120	0.1572
125	0.1571
130	0.1572
135	0.1572
140	0.1572
145	0.1572
150	0.1572
155	0.1572
160	0.1572
165	0.1573
170	0.1571
175	0.1573
180	0.1571
185	0.1572
190	0.1573
195	0.1573
200	0.1572
205	0.1571
209	0.1573
214	0.1571
219	0.1572
224	0.1572
229	0.1572
234	0.1572
239	0.1571
244	0.1571
249	0.1572
254	0.1571
259	0.1571
264	0.1572
269	0.1572
274	0.1572
279	0.1571
284	0.157
289	0.1572
294	0.157
299	0.1571
304	0.1571
309	0.1571
314	0.1571
319	0.1571
324	0.157
329	0.1571
334	0.1569
339	0.157
344	0.1571
349	0.1571
354	0.157
359	0.1568
364	0.157
369	0.1569
374	0.157
379	0.1569
384	0.1569
389	0.1569
394	0.1568
399	0.1568
404	0.1569
409	0.1568
414	0.1568
419	0.1569
424	0.1569
429	0.1568
434	0.1567
439	0.1567
444	0.1568
449	0.1567
454	0.1567
459	0.1567
464	0.1567
469	0.1566
474	0.1567
479	0.1566
484	0.1566
489	0.1565
494	0.1566
499	0.1566
504	0.1566
509	0.1565
514	0.1564
519	0.1565
524	0.1564
529	0.1565
534	0.1564
539	0.1564
544	0.1564
549	0.1563
554	0.1563
559	0.1564
564	0.1562
569	0.1562
574	0.1563
579	0.1563
584	0.1563
589	0.1562
594	0.1561
598	0.1562
603	0.1561
609	0.1561
613	0.1561
618	0.156
623	0.156
628	0.156
633	0.156
638	0.156
643	0.1559
648	0.1559
653	0.156
658	0.1559
663	0.1559
668	0.1558
673	0.1558
678	0.1558
683	0.1558
688	0.1557
693	0.1557
698	0.1557
703	0.1556
708	0.1556
713	0.1556
718	0.1555
723	0.1555
728	0.1556
733	0.1556
738	0.1555
743	0.1554
748	0.1554
753	0.1554
758	0.1554
763	0.1553
768	0.1553
773	0.1553
778	0.1553
783	0.1553
788	0.1552
793	0.1552
798	0.1551
803	0.1551
808	0.1551
813	0.1551
818	0.1551
823	0.155
828	0.155
833	0.1549
838	0.155
843	0.1549
848	0.1549
853	0.1548
858	0.1548
863	0.1548
868	0.1548
873	0.1547
878	0.1547
883	0.1547
888	0.1547
893	0.1546
898	0.1545
903	0.1545
908	0.1545
913	0.1545
918	0.1544
923	0.1544
928	0.1544
933	0.1543
938	0.1543
943	0.1542
948	0.1543
953	0.1542
958	0.1542
963	0.1542
968	0.1541
973	0.1541
978	0.154
983	0.154
988	0.1539
993	0.1539
1000	0.1539
1010	0.1538
1010	0.1538
1020	0.1538
1020	0.1537
1030	0.1537
1030	0.1536
1040	0.1536
1040	0.1536
1050	0.1536
1050	0.1535
1060	0.1535
1060	0.1534
1070	0.1534
1070	0.1533
1080	0.1533
1080	0.1533
1090	0.1533
1090	0.1532
1100	0.1532
1100	0.1532
1110	0.1531
1110	0.1531
1120	0.153
1120	0.153
1130	0.1529
1130	0.1529
1140	0.1529
1140	0.1528
1150	0.1528
1150	0.1528
1160	0.1527
1160	0.1527
1170	0.1526
1170	0.1526
1180	0.1526
1180	0.1525
1190	0.1525
1190	0.1525
1200	0.1524
1200	0.1524
1210	0.1523
1210	0.1523
1220	0.1523
1220	0.1522
1230	0.1522
1230	0.1521
1240	0.1521
1240	0.1521
1250	0.152
1250	0.152
1260	0.152
1260	0.1519
1270	0.1518
1270	0.1518
1280	0.1518
1280	0.1517
1290	0.1517
1290	0.1517
1300	0.1516
1300	0.1516
1310	0.1515
1310	0.1515
1320	0.1514
1320	0.1514
1330	0.1514
1330	0.1513
1340	0.1513
1340	0.1512
1350	0.1512
1350	0.1511
1360	0.1511
1360	0.151
1370	0.151
1370	0.151
1380	0.1509
1380	0.1509
1390	0.1508
1390	0.1508
1400	0.1508
1400	0.1507
1410	0.1507
1410	0.1506
1420	0.1506
1420	0.1505
1430	0.1505
1430	0.1504
1440	0.1504
1440	0.1503
1450	0.1503
1450	0.1502
1460	0.1502
1460	0.1502
1470	0.1501
1470	0.1501
1480	0.15
1480	0.15
1490	0.1499
1490	0.1499
1500	0.1498
1500	0.1498
1510	0.1497
1510	0.1497
1520	0.1496
1520	0.1496
1530	0.1495
1530	0.1495
1540	0.1495
1540	0.1494
1550	0.1494
1550	0.1493
1560	0.1493
1560	0.1492
1570	0.1492
1570	0.1491
1580	0.1491
1580	0.149
1590	0.1489
1590	0.1489
1600	0.1489
1600	0.1488
1610	0.1488
1610	0.1487
1620	0.1487
1620	0.1486
1630	0.1486
1630	0.1485
1640	0.1485
1640	0.1484
1650	0.1484
1650	0.1483
1660	0.1483
1660	0.1482
1670	0.1482
1670	0.1481
1680	0.1481
1680	0.148
1690	0.148
1690	0.1479
1700	0.1479
1700	0.1478
1710	0.1478
1710	0.1477
1720	0.1477
1720	0.1476
1730	0.1476
1730	0.1475
1740	0.1474
1740	0.1474
1750	0.1474
1750	0.1473
1760	0.1472
1760	0.1472
1770	0.1471
1770	0.1471
1780	0.147
1780	0.147
1790	0.1469
1790	0.1469
1800	0.1468
1800	0.1468
1810	0.1467
1810	0.1467
1820	0.1466
1820	0.1466
1830	0.1465
1830	0.1465
1840	0.1464
1840	0.1463
1850	0.1463
1850	0.1463
1860	0.1462
1860	0.1461
1870	0.1461
1870	0.146
1880	0.146
1880	0.1459
1890	0.1459
1890	0.1458
1900	0.1458
1900	0.1457
1910	0.1457
1910	0.1456
1920	0.1456
1920	0.1455
1930	0.1454
1930	0.1454
1940	0.1453
1940	0.1453
1950	0.1452
1950	0.1452
1960	0.1451
1960	0.1451
1970	0.145
1970	0.145
1980	0.1449
1980	0.1448
1990	0.1448
1990	0.1447
2000	0.1447
2000	0.1446
